Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
66947at7147	Complete	JAEIGE010000016.1:2679908-2681082	2679908	2681082	+	371.6	269	https://www.orthodb.org/v10?query=66947at7147	Mitochondrial ribosomal protein S31
66984at7147	Complete	JAEIGE010000301.1:2637086-2636470	2637086	2636470	-	202.1	124	https://www.orthodb.org/v10?query=66984at7147	Protein snakeskin
67095at7147	Complete	JAEIGE010000253.1:23975522-23978730	23975522	23978730	+	173.1	165	https://www.orthodb.org/v10?query=67095at7147	Cyclic AMP response element-binding protein B
67102at7147	Complete	JAEIGE010000016.1:6110507-6113656	6110507	6113656	+	338.9	293	https://www.orthodb.org/v10?query=67102at7147	uncharacterized protein LOC108108609
67166at7147	Complete	JAEIGE010000213.1:10624715-10625508	10624715	10625508	+	303.5	159	https://www.orthodb.org/v10?query=67166at7147	EF-hand domain
67217at7147	Complete	JAEIGE010000332.1:8641625-8641110	8641625	8641110	-	258.3	136	https://www.orthodb.org/v10?query=67217at7147	Trafficking protein particle complex subunit 6B
67223at7147	Complete	JAEIGE010000299.1:7533272-7532870	7533272	7532870	-	201.3	106	https://www.orthodb.org/v10?query=67223at7147	Ribosomal protein S16
67285at7147	Complete	JAEIGE010000332.1:28432165-28432641	28432165	28432641	+	233.1	112	https://www.orthodb.org/v10?query=67285at7147	Ribosomal protein L32e
67323at7147	Complete	JAEIGE010000332.1:10964424-10963719	10964424	10963719	-	196.1	145	https://www.orthodb.org/v10?query=67323at7147	uncharacterized protein CG16817
67346at7147	Complete	JAEIGE010000253.1:9574096-9572654	9574096	9572654	-	179.3	211	https://www.orthodb.org/v10?query=67346at7147	High mobility group box domain
67371at7147	Complete	JAEIGE010000016.1:7924963-7926315	7924963	7926315	+	178.3	110	https://www.orthodb.org/v10?query=67371at7147	60S ribosomal protein L14
67421at7147	Complete	JAEIGE010000002.1:2717292-2717956	2717292	2717956	+	214.3	103	https://www.orthodb.org/v10?query=67421at7147	uncharacterized protein C45G9.7
67439at7147	Complete	JAEIGE010000213.1:7616499-7615314	7616499	7615314	-	249.0	123	https://www.orthodb.org/v10?query=67439at7147	Ribosomal protein S5 domain 2-type fold
67511at7147	Complete	JAEIGE010000299.1:887447-888302	887447	888302	+	227.1	105	https://www.orthodb.org/v10?query=67511at7147	longitudinals lacking protein-like
67611at7147	Complete	JAEIGE010000002.1:6001874-6003411	6001874	6003411	+	317.3	262	https://www.orthodb.org/v10?query=67611at7147	Leucine-rich repeat
67613at7147	Complete	JAEIGE010000227.1:22920013-22920912	22920013	22920912	+	252.9	168	https://www.orthodb.org/v10?query=67613at7147	AN1-type zinc finger protein 2A
67720at7147	Complete	JAEIGE010000002.1:238873-239324	238873	239324	+	215.5	115	https://www.orthodb.org/v10?query=67720at7147	Mediator of RNA polymerase II transcription subunit 10
67721at7147	Missing
67729at7147	Complete	JAEIGE010000002.1:6260500-6260959	6260500	6260959	+	239.7	116	https://www.orthodb.org/v10?query=67729at7147	40S ribosomal protein S12
67772at7147	Complete	JAEIGE010000301.1:1445923-1444741	1445923	1444741	-	280.2	185	https://www.orthodb.org/v10?query=67772at7147	PQ-loop repeat-containing protein 3
67792at7147	Missing
67813at7147	Complete	JAEIGE010000213.1:10459422-10457069	10459422	10457069	-	214.2	115	https://www.orthodb.org/v10?query=67813at7147	cytochrome b5
67815at7147	Complete	JAEIGE010000213.1:6688799-6689348	6688799	6689348	+	245.7	108	https://www.orthodb.org/v10?query=67815at7147	Ribosomal protein L14P
67894at7147	Complete	JAEIGE010000253.1:10103584-10102574	10103584	10102574	-	231.2	208	https://www.orthodb.org/v10?query=67894at7147	protein-lysine N-methyltransferase EEF2KMT
67924at7147	Complete	JAEIGE010000016.1:500066-499498	500066	499498	-	206.9	126	https://www.orthodb.org/v10?query=67924at7147	Selenoprotein F/M
67985at7147	Complete	JAEIGE010000332.1:3099018-3098267	3099018	3098267	-	244.8	153	https://www.orthodb.org/v10?query=67985at7147	uncharacterized protein LOC108140765
68094at7147	Complete	JAEIGE010000299.1:3978508-3978131	3978508	3978131	-	152.0	91	https://www.orthodb.org/v10?query=68094at7147	39S ribosomal protein L42, mitochondrial
68124at7147	Complete	JAEIGE010000308.1:970184-969614	970184	969614	-	227.8	136	https://www.orthodb.org/v10?query=68124at7147	Adenylate kinase isoenzyme 6 homolog
68151at7147	Complete	JAEIGE010000332.1:19800854-19801719	19800854	19801719	+	348.6	207	https://www.orthodb.org/v10?query=68151at7147	survival of motor neuron-related-splicing factor 30
68160at7147	Complete	JAEIGE010000301.1:2314491-2315548	2314491	2315548	+	190.3	181	https://www.orthodb.org/v10?query=68160at7147	tRNA-splicing endonuclease subunit Sen34
68189at7147	Complete	JAEIGE010000332.1:6212875-6213241	6212875	6213241	+	146.1	84	https://www.orthodb.org/v10?query=68189at7147	baculoviral IAP repeat-containing protein 5
68269at7147	Complete	JAEIGE010000253.1:24710615-24710956	24710615	24710956	+	266.6	113	https://www.orthodb.org/v10?query=68269at7147	Protein yippee-like
68312at7147	Complete	JAEIGE010000253.1:15930407-15929385	15930407	15929385	-	244.9	183	https://www.orthodb.org/v10?query=68312at7147	Ribosome-binding factor A
68367at7147	Complete	JAEIGE010000213.1:5756992-5757594	5756992	5757594	+	247.7	136	https://www.orthodb.org/v10?query=68367at7147	TM2 domain-containing protein CG10795
68413at7147	Complete	JAEIGE010000213.1:10802665-10802201	10802665	10802201	-	157.8	113	https://www.orthodb.org/v10?query=68413at7147	Ribonuclease H2 subunit C
68418at7147	Complete	JAEIGE010000299.1:8532763-8533339	8532763	8533339	+	280.3	133	https://www.orthodb.org/v10?query=68418at7147	40S ribosomal protein S15
68444at7147	Complete	JAEIGE010000332.1:8900312-8899718	8900312	8899718	-	213.4	136	https://www.orthodb.org/v10?query=68444at7147	39S ribosomal protein L40, mitochondrial
68467at7147	Complete	JAEIGE010000227.1:14430637-14431984	14430637	14431984	+	194.1	129	https://www.orthodb.org/v10?query=68467at7147	deoxynucleotidyltransferase terminal-interacting protein 2
68471at7147	Complete	JAEIGE010000002.1:3283375-3286496	3283375	3286496	+	188.1	191	https://www.orthodb.org/v10?query=68471at7147	Insect cuticle protein
68516at7147	Complete	JAEIGE010000253.1:5428598-5429826	5428598	5429826	+	176.5	194	https://www.orthodb.org/v10?query=68516at7147	Zinc finger C2H2 superfamily
68601at7147	Complete	JAEIGE010000227.1:10025679-10026101	10025679	10026101	+	285.3	136	https://www.orthodb.org/v10?query=68601at7147	RNA-binding domain superfamily
68649at7147	Complete	JAEIGE010000213.1:6807654-6807160	6807654	6807160	-	184.3	101	https://www.orthodb.org/v10?query=68649at7147	Transcription elongation factor SPT4
68750at7147	Complete	JAEIGE010000227.1:5951054-5950431	5951054	5950431	-	136.2	121	https://www.orthodb.org/v10?query=68750at7147	transmembrane protein 138
68755at7147	Complete	JAEIGE010000299.1:3972948-3972487	3972948	3972487	-	207.4	118	https://www.orthodb.org/v10?query=68755at7147	DNA-binding protein SMUBP-2
68763at7147	Complete	JAEIGE010000227.1:16376848-16377359	16376848	16377359	+	174.3	102	https://www.orthodb.org/v10?query=68763at7147	probable RNA-binding protein EIF1AD
68787at7147	Complete	JAEIGE010000332.1:10114085-10115744	10114085	10115744	+	388.9	337	https://www.orthodb.org/v10?query=68787at7147	beclin 1-associated autophagy-related key regulator
68918at7147	Complete	JAEIGE010000332.1:24770888-24770355	24770888	24770355	-	171.8	116	https://www.orthodb.org/v10?query=68918at7147	Coiled-coil domain-containing protein 12
68921at7147	Complete	JAEIGE010000253.1:3756895-3756363	3756895	3756363	-	184.2	114	https://www.orthodb.org/v10?query=68921at7147	Beta-thymosin
68960at7147	Complete	JAEIGE010000332.1:1735816-1736537	1735816	1736537	+	189.5	86	https://www.orthodb.org/v10?query=68960at7147	Mitochondrial pyruvate carrier
68985at7147	Complete	JAEIGE010000332.1:22761551-22762672	22761551	22762672	+	453.8	263	https://www.orthodb.org/v10?query=68985at7147	transcription initiation protein SPT3 homolog
68993at7147	Complete	JAEIGE010000213.1:9250184-9250613	9250184	9250613	+	119.0	95	https://www.orthodb.org/v10?query=68993at7147	zinc finger HIT domain-containing protein 3
69019at7147	Complete	JAEIGE010000308.1:2979383-2977820	2979383	2977820	-	149.1	243	https://www.orthodb.org/v10?query=69019at7147	Proline-rich AKT1 substrate 1 protein
69039at7147	Complete	JAEIGE010000332.1:20402875-20401064	20402875	20401064	-	304.7	315	https://www.orthodb.org/v10?query=69039at7147	BUD13 homolog
69129at7147	Duplicated	JAEIGE010000223.1:1322264-1321866	1322264	1321866	-	168.4	102	https://www.orthodb.org/v10?query=69129at7147	CDGSH iron-sulfur domain-containing protein 2
69129at7147	Duplicated	JAEIGE010000332.1:3012754-3011782	3012754	3011782	-	186.0	105	https://www.orthodb.org/v10?query=69129at7147	CDGSH iron-sulfur domain-containing protein 2
69144at7147	Complete	JAEIGE010000016.1:4112911-4113472	4112911	4113472	+	240.2	116	https://www.orthodb.org/v10?query=69144at7147	adrenodoxin
69152at7147	Complete	JAEIGE010000332.1:4379778-4380900	4379778	4380900	+	289.6	135	https://www.orthodb.org/v10?query=69152at7147	cysteine-rich hydrophobic domain-containing protein 2
69175at7147	Complete	JAEIGE010000299.1:10912551-10910235	10912551	10910235	-	242.6	104	https://www.orthodb.org/v10?query=69175at7147	transcription elongation factor B polypeptide 1
69243at7147	Complete	JAEIGE010000002.1:1313556-1314722	1313556	1314722	+	243.4	144	https://www.orthodb.org/v10?query=69243at7147	PH-like domain superfamily
69279at7147	Complete	JAEIGE010000332.1:5602469-5602801	5602469	5602801	+	198.8	94	https://www.orthodb.org/v10?query=69279at7147	dynein light chain Tctex-type
69282at7147	Complete	JAEIGE010000299.1:10694778-10695230	10694778	10695230	+	165.2	102	https://www.orthodb.org/v10?query=69282at7147	biogenesis of lysosome-related organelles complex 1 subunit 1
69342at7147	Complete	JAEIGE010000332.1:25821535-25820792	25821535	25820792	-	177.8	149	https://www.orthodb.org/v10?query=69342at7147	MICOS complex subunit
69363at7147	Complete	JAEIGE010000142.1:279886-278298	279886	278298	-	437.9	356	https://www.orthodb.org/v10?query=69363at7147	Chromo domain
69382at7147	Complete	JAEIGE010000332.1:2262280-2261003	2262280	2261003	-	177.8	98	https://www.orthodb.org/v10?query=69382at7147	transcription elongation factor B polypeptide 2
69399at7147	Complete	JAEIGE010000213.1:231406-229811	231406	229811	-	224.1	121	https://www.orthodb.org/v10?query=69399at7147	Endothelial differentiation-related factor 1
69434at7147	Complete	JAEIGE010000213.1:9462390-9463052	9462390	9463052	+	292.4	156	https://www.orthodb.org/v10?query=69434at7147	nascent polypeptide-associated complex subunit alpha
69460at7147	Complete	JAEIGE010000299.1:4102317-4101364	4102317	4101364	-	192.9	156	https://www.orthodb.org/v10?query=69460at7147	INO80 complex subunit B
69478at7147	Complete	JAEIGE010000299.1:165078-164581	165078	164581	-	231.5	138	https://www.orthodb.org/v10?query=69478at7147	39S ribosomal protein L41, mitochondrial
69488at7147	Complete	JAEIGE010000332.1:2362740-2363894	2362740	2363894	+	389.9	302	https://www.orthodb.org/v10?query=69488at7147	histidine-rich protein PFHRP-II
69496at7147	Complete	JAEIGE010000016.1:2625881-2626578	2625881	2626578	+	278.6	170	https://www.orthodb.org/v10?query=69496at7147	peroxisomal membrane protein 2
69514at7147	Complete	JAEIGE010000332.1:22410049-22411163	22410049	22411163	+	324.2	209	https://www.orthodb.org/v10?query=69514at7147	Osiris 3
69541at7147	Complete	JAEIGE010000299.1:9394692-9395109	9394692	9395109	+	171.4	105	https://www.orthodb.org/v10?query=69541at7147	coiled-coil-helix-coiled-coil-helix domain-containing protein 1
69589at7147	Complete	JAEIGE010000002.1:8799716-8800219	8799716	8800219	+	141.3	96	https://www.orthodb.org/v10?query=69589at7147	probable prefoldin subunit 6
69614at7147	Complete	JAEIGE010000299.1:10451121-10451844	10451121	10451844	+	209.8	124	https://www.orthodb.org/v10?query=69614at7147	transmembrane protein 18
69619at7147	Complete	JAEIGE010000332.1:30212997-30212536	30212997	30212536	-	165.6	118	https://www.orthodb.org/v10?query=69619at7147	uncharacterized protein LOC108603450
69660at7147	Complete	JAEIGE010000002.1:8427400-8426750	8427400	8426750	-	234.9	138	https://www.orthodb.org/v10?query=69660at7147	Clathrin light chain
69738at7147	Missing
69742at7147	Duplicated	JAEIGE010000220.1:2129866-2128521	2129866	2128521	-	303.5	191	https://www.orthodb.org/v10?query=69742at7147	Osiris 9
69742at7147	Duplicated	JAEIGE010000332.1:22457745-22459122	22457745	22459122	+	326.9	191	https://www.orthodb.org/v10?query=69742at7147	Osiris 9
69797at7147	Complete	JAEIGE010000332.1:31266521-31265830	31266521	31265830	-	147.4	140	https://www.orthodb.org/v10?query=69797at7147	ninjurin-1 isoform X1
69811at7147	Complete	JAEIGE010000332.1:30310949-30312576	30310949	30312576	+	210.1	138	https://www.orthodb.org/v10?query=69811at7147	Protein of unknown function DUF4728
69847at7147	Complete	JAEIGE010000253.1:19134561-19135940	19134561	19135940	+	114.1	116	https://www.orthodb.org/v10?query=69847at7147	Uncharacterized protein, isoform A
69947at7147	Complete	JAEIGE010000227.1:2422719-2423045	2422719	2423045	+	200.0	95	https://www.orthodb.org/v10?query=69947at7147	40S ribosomal protein S26
69966at7147	Complete	JAEIGE010000299.1:8988575-8988150	8988575	8988150	-	201.7	122	https://www.orthodb.org/v10?query=69966at7147	Conserved insect protein
69968at7147	Complete	JAEIGE010000332.1:31074452-31075266	31074452	31075266	+	186.0	97	https://www.orthodb.org/v10?query=69968at7147	Histone H2A
70003at7147	Complete	JAEIGE010000332.1:14454179-14455088	14454179	14455088	+	350.3	194	https://www.orthodb.org/v10?query=70003at7147	charged multivesicular body protein 3
70047at7147	Complete	JAEIGE010000213.1:4338845-4339205	4338845	4339205	+	176.9	86	https://www.orthodb.org/v10?query=70047at7147	Peptidylprolyl isomerase
70164at7147	Complete	JAEIGE010000332.1:7440143-7440685	7440143	7440685	+	210.8	154	https://www.orthodb.org/v10?query=70164at7147	protein SGT1 homolog
70210at7147	Complete	JAEIGE010000227.1:11849243-11849590	11849243	11849590	+	190.0	106	https://www.orthodb.org/v10?query=70210at7147	protein C10
70236at7147	Complete	JAEIGE010000142.1:155978-156430	155978	156430	+	286.8	136	https://www.orthodb.org/v10?query=70236at7147	60S ribosomal protein L26
70243at7147	Complete	JAEIGE010000332.1:110268-109747	110268	109747	-	170.5	95	https://www.orthodb.org/v10?query=70243at7147	Ribosomal protein L35A
70261at7147	Complete	JAEIGE010000002.1:6899441-6898640	6899441	6898640	-	344.4	188	https://www.orthodb.org/v10?query=70261at7147	oxysterol-binding protein-related protein 11
70268at7147	Complete	JAEIGE010000213.1:103813-104523	103813	104523	+	205.0	175	https://www.orthodb.org/v10?query=70268at7147	2-aminoethanethiol dioxygenase
70287at7147	Complete	JAEIGE010000142.1:448213-449130	448213	449130	+	296.4	232	https://www.orthodb.org/v10?query=70287at7147	OTU domain-containing protein 6B
70302at7147	Fragmented	JAEIGE010000213.1:219595-219166	219595	219166	-	110.7	60	https://www.orthodb.org/v10?query=70302at7147	protein Asterix
70323at7147	Complete	JAEIGE010000213.1:8609708-8607786	8609708	8607786	-	207.3	114	https://www.orthodb.org/v10?query=70323at7147	pro-resilin
70365at7147	Complete	JAEIGE010000299.1:4100916-4101293	4100916	4101293	+	170.2	123	https://www.orthodb.org/v10?query=70365at7147	intraflagellar transport protein 20 homolog
70373at7147	Complete	JAEIGE010000332.1:19901781-19901302	19901781	19901302	-	205.9	134	https://www.orthodb.org/v10?query=70373at7147	Mediator of RNA polymerase II transcription subunit 21
70408at7147	Complete	JAEIGE010000332.1:19499401-19500140	19499401	19500140	+	246.8	199	https://www.orthodb.org/v10?query=70408at7147	protein PIH1D3
70439at7147	Complete	JAEIGE010000227.1:27749566-27750082	27749566	27750082	+	249.4	131	https://www.orthodb.org/v10?query=70439at7147	Actin-related protein 2/3 complex subunit 5
70448at7147	Complete	JAEIGE010000227.1:20308195-20308674	20308195	20308674	+	133.2	78	https://www.orthodb.org/v10?query=70448at7147	NADH dehydrogenase 
70465at7147	Complete	JAEIGE010000182.1:710184-709747	710184	709747	-	265.0	136	https://www.orthodb.org/v10?query=70465at7147	Ribosomal protein S13
70491at7147	Complete	JAEIGE010000253.1:9601246-9603393	9601246	9603393	+	407.3	376	https://www.orthodb.org/v10?query=70491at7147	WW domain-binding protein 11
70493at7147	Complete	JAEIGE010000332.1:11095249-11095671	11095249	11095671	+	210.5	98	https://www.orthodb.org/v10?query=70493at7147	Transcription initiation factor IIA subunit 2
70504at7147	Complete	JAEIGE010000299.1:1214796-1215155	1214796	1215155	+	178.9	98	https://www.orthodb.org/v10?query=70504at7147	Insect odorant-binding protein A10/Ejaculatory bulb-specific protein 3
70512at7147	Complete	JAEIGE010000227.1:23370580-23370957	23370580	23370957	+	330.9	124	https://www.orthodb.org/v10?query=70512at7147	NHP2-like protein 1 homolog
70537at7147	Complete	JAEIGE010000253.1:20403110-20402621	20403110	20402621	-	189.1	107	https://www.orthodb.org/v10?query=70537at7147	ATP synthase, F1 complex, delta/epsilon subunit
70593at7147	Complete	JAEIGE010000227.1:1200650-1200078	1200650	1200078	-	127.3	99	https://www.orthodb.org/v10?query=70593at7147	Eukaryotic translation initiation factor 4E binding
70683at7147	Complete	JAEIGE010000253.1:6117261-6117750	6117261	6117750	+	132.0	86	https://www.orthodb.org/v10?query=70683at7147	DNA-directed RNA polymerase III subunit RPC9
70753at7147	Complete	JAEIGE010000253.1:19197482-19197870	19197482	19197870	+	158.1	83	https://www.orthodb.org/v10?query=70753at7147	HIG1 domain family member 2A
